1.000000000000000000e+00;1.000000000000000000e+00;7.025925925925926663e+01
1.000000000000000000e+00;2.000000000000000000e+00;7.300000000000000000e+01
1.000000000000000000e+00;3.000000000000000000e+00;6.592592592592592382e+01
1.000000000000000000e+00;4.000000000000000000e+00;6.359259259259259522e+01
1.000000000000000000e+00;5.000000000000000000e+00;6.759259259259259522e+01
2.000000000000000000e+00;1.000000000000000000e+00;7.137037037037036669e+01
2.000000000000000000e+00;2.000000000000000000e+00;7.188888888888888573e+01
2.000000000000000000e+00;3.000000000000000000e+00;6.885185185185184764e+01
2.000000000000000000e+00;4.000000000000000000e+00;5.707407407407406907e+01
2.000000000000000000e+00;5.000000000000000000e+00;6.948148148148148096e+01
3.000000000000000000e+00;1.000000000000000000e+00;6.996296296296296191e+01
3.000000000000000000e+00;2.000000000000000000e+00;6.996296296296296191e+01
3.000000000000000000e+00;3.000000000000000000e+00;6.696296296296296191e+01
3.000000000000000000e+00;4.000000000000000000e+00;6.955555555555555713e+01
3.000000000000000000e+00;5.000000000000000000e+00;6.418518518518519045e+01
4.000000000000000000e+00;1.000000000000000000e+00;6.670370370370370949e+01
4.000000000000000000e+00;2.000000000000000000e+00;6.585185185185184764e+01
4.000000000000000000e+00;3.000000000000000000e+00;6.759259259259259522e+01
4.000000000000000000e+00;4.000000000000000000e+00;6.614814814814815236e+01
4.000000000000000000e+00;5.000000000000000000e+00;6.651851851851851904e+01
5.000000000000000000e+00;1.000000000000000000e+00;6.870370370370370949e+01
5.000000000000000000e+00;2.000000000000000000e+00;6.388888888888888573e+01
5.000000000000000000e+00;3.000000000000000000e+00;6.422222222222222854e+01
5.000000000000000000e+00;4.000000000000000000e+00;6.662962962962963331e+01
5.000000000000000000e+00;5.000000000000000000e+00;6.903703703703703809e+01
