1.000000000000000000e+00;1.000000000000000000e+00;7.701149425287356109e+01
1.000000000000000000e+00;2.000000000000000000e+00;7.507183908045976750e+01
1.000000000000000000e+00;3.000000000000000000e+00;8.129310344827585766e+01
1.000000000000000000e+00;4.000000000000000000e+00;7.508620689655172953e+01
1.000000000000000000e+00;5.000000000000000000e+00;7.846264367816091578e+01
2.000000000000000000e+00;1.000000000000000000e+00;7.507183908045976750e+01
2.000000000000000000e+00;2.000000000000000000e+00;7.846264367816091578e+01
2.000000000000000000e+00;3.000000000000000000e+00;7.701149425287356109e+01
2.000000000000000000e+00;4.000000000000000000e+00;7.839080459770114828e+01
2.000000000000000000e+00;5.000000000000000000e+00;7.652298850574712219e+01
3.000000000000000000e+00;1.000000000000000000e+00;8.129310344827585766e+01
3.000000000000000000e+00;2.000000000000000000e+00;7.548850574712643891e+01
3.000000000000000000e+00;3.000000000000000000e+00;7.728448275862068328e+01
3.000000000000000000e+00;4.000000000000000000e+00;7.762931034482758719e+01
3.000000000000000000e+00;5.000000000000000000e+00;7.900862068965517437e+01
4.000000000000000000e+00;1.000000000000000000e+00;7.563218390804597391e+01
4.000000000000000000e+00;2.000000000000000000e+00;8.191091954022988375e+01
4.000000000000000000e+00;3.000000000000000000e+00;7.770114942528735469e+01
4.000000000000000000e+00;4.000000000000000000e+00;8.053160919540229656e+01
4.000000000000000000e+00;5.000000000000000000e+00;8.170977011494252906e+01
5.000000000000000000e+00;1.000000000000000000e+00;7.866379310344827047e+01
5.000000000000000000e+00;2.000000000000000000e+00;7.846264367816091578e+01
5.000000000000000000e+00;3.000000000000000000e+00;7.804597701149424438e+01
5.000000000000000000e+00;4.000000000000000000e+00;7.771551724137931672e+01
5.000000000000000000e+00;5.000000000000000000e+00;8.212643678160918626e+01
