1.000000000000000000e+00;1.000000000000000000e+00;9.331697054698457805e+01
1.000000000000000000e+00;2.000000000000000000e+00;9.434782608695653039e+01
1.000000000000000000e+00;3.000000000000000000e+00;9.431510051425900087e+01
1.000000000000000000e+00;4.000000000000000000e+00;8.956521739130434412e+01
1.000000000000000000e+00;5.000000000000000000e+00;8.652173913043478137e+01
2.000000000000000000e+00;1.000000000000000000e+00;9.402524544179523502e+01
2.000000000000000000e+00;2.000000000000000000e+00;9.275362318840579690e+01
2.000000000000000000e+00;3.000000000000000000e+00;9.433146330060776563e+01
2.000000000000000000e+00;4.000000000000000000e+00;8.971014492753623415e+01
2.000000000000000000e+00;5.000000000000000000e+00;8.054698457223001640e+01
3.000000000000000000e+00;1.000000000000000000e+00;9.371902758298270442e+01
3.000000000000000000e+00;2.000000000000000000e+00;9.565217391304348382e+01
3.000000000000000000e+00;3.000000000000000000e+00;9.492753623188406209e+01
3.000000000000000000e+00;4.000000000000000000e+00;9.420289855072464036e+01
3.000000000000000000e+00;5.000000000000000000e+00;9.420289855072464036e+01
4.000000000000000000e+00;1.000000000000000000e+00;9.534595605423095321e+01
4.000000000000000000e+00;2.000000000000000000e+00;9.447639083683964145e+01
4.000000000000000000e+00;3.000000000000000000e+00;8.532959326788218846e+01
4.000000000000000000e+00;4.000000000000000000e+00;9.550724637681159379e+01
4.000000000000000000e+00;5.000000000000000000e+00;9.333333333333334281e+01
5.000000000000000000e+00;1.000000000000000000e+00;8.822814399251987538e+01
5.000000000000000000e+00;2.000000000000000000e+00;9.376811594202898448e+01
5.000000000000000000e+00;3.000000000000000000e+00;9.608695652173912549e+01
5.000000000000000000e+00;4.000000000000000000e+00;9.376811594202898448e+01
5.000000000000000000e+00;5.000000000000000000e+00;9.447639083683964145e+01
